NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,CLUSTER,EQUIP,ITEM,TAGGENLINK,LINKED,EDITCODE,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,WRITEROLES,GUID,CUSTOM,DEADBAND,OID,REF1,REF2
"LW_Sub1_TXF_CB_CLO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CB.CLO_c.CMD_i","","","","","","","Transformer CB SCADA Close","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","5f35fce6-401d-4d4f-1489-f6454729be1a","","","0x0012c7f0","",""
"LW_Sub1_TXF_CB_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CB.CLSD_i","","","","","","","Transformer CB Close Input [1=Closed 0=Not Closed]","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","558601ea-788d-4f4d-c186-99b3a5c9e298","","","0x0012c830","",""
"LW_Sub1_TXF_CB_OPN_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CB.OPN_c.CMD_i","","","","","","","Transformer CB SCADA Open","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","da125a19-97cd-4b7a-5984-742d79e4c06e","","","0x0012c800","",""
"LW_Sub1_TXF_CB_OPS_OPS_v","LONG","LW_Sub1_CLX","LW_SS01_TXF.CB.OPS.OPS_v","","","","","","","Transformer Operations Count","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","6c114973-fbef-4958-3d91-bc907b965fb9","","","0x0012c840","",""
"LW_Sub1_TXF_CB_Tst_ST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CB.Tst_ST_c.CMD_i","","","","","","","Transformer CB ST Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","397a928f-e86b-4d5e-52a2-d3c492790ca5","","","0x0012c820","",""
"LW_Sub1_TXF_CB_Tst_UV_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CB.Tst_UV_c.CMD_i","","","","","","","Transformer CB UV Trip Test","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","b2e56687-ec2c-45f4-a5b6-9feed28c03da","","","0x0012c810","",""
"LW_Sub1_TXF_CONT_ISOL_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.CONT_ISOL_t","","","","","","","Transformer Control Isolator Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","f6ae0a9b-cd53-452b-b6a3-edaaf32c8bc9","","","0x0012c9a0","",""
"LW_Sub1_TXF_ESTP_HT_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESTP_HT_i","","","","","","","Transformer Emergency Stop High Tension Active","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","5055f40c-967a-48b4-a0a2-d386d9491bb3","","","0x0012c890","",""
"LW_Sub1_TXF_ESTP_LT1_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESTP_LT1_i","","","","","","","Transformer Emergency Stop Low Tension 1 Active","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","99769542-aaf5-495a-1d87-8093ccc8551f","","","0x0012c8a0","",""
"LW_Sub1_TXF_ESTP_LT2_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESTP_LT2_i","","","","","","","Transformer Emergency Stop Low Tension 2 Active","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","f2a0d5e9-19d3-4136-0186-b593e5242f96","","","0x0012c8b0","",""
"LW_Sub1_TXF_ESTP_PEND_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESTP_PEND_i","","","","","","","Transformer Emergency Stop Pendant Active","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","8ad2e977-bff9-4747-4d8f-bd4d1481c15d","","","0x0012c8c0","",""
"LW_Sub1_TXF_ESTP_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESTP_t","","","","","","","Transformer Emergency Stop Safety Relay Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","d930fda4-f9af-4bf7-cf85-2645c4447dd6","","","0x0012c9b0","",""
"LW_Sub1_TXF_ESW_CLSD_I","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.ESW.CLSD_i","","","","","","","Transformer ESW Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","a18c15c6-e1fe-40b7-499a-20985ea00c21","","","0x0012c850","",""
"LW_Sub1_TXF_LT_DR_LIM_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.LT_DR_LIM_t","","","","","","","Transformer LT Door Limits Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","82eead41-3b8c-4e84-e7ab-aa03cb8409dc","","","0x0012c950","",""
"LW_Sub1_TXF_NER_ISO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.NER_ISO_t","","","","","","","Transformer NER Isolator Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","37185f85-dbff-4bc7-9189-8698a6e4e982","","","0x0012c900","",""
"LW_Sub1_TXF_NER_MON_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.NER_MON_t","","","","","","","Transformer Neutral Earthing Monitor Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","497820d7-58c2-4872-6a99-e8e0bc242f88","","","0x0012c970","",""
"LW_Sub1_TXF_NER_RES_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.NER_RES_t","","","","","","","Transformer Neutral Earthing Resistor Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","8d1e76fc-3f41-4482-768e-e4cd2e06a72b","","","0x0012c960","",""
"LW_Sub1_TXF_Press_CAL_0_kPa_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS_CAL_0_KPA_c.CMD_i","","","","","","","Transformer Calibrate the Zero KPA for the Transformer Pressure Sensor","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","41ee55a1-6fc3-4db4-42be-173b03b9bb7b","","","0x0012c9d0","",""
"LW_Sub1_TXF_Press_CAL_100_kPa_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS_CAL_100_KPA_c.CMD_i","","","","","","","Transformer Calibrate the 100 KPA for the Transformer Pressure Sensor","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","21093568-f916-49bb-61be-1eb85d8fd3cd","","","0x0012c9f0","",""
"LW_Sub1_TXF_Press_CAL_50_kPa_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS_CAL_50_KPA_c.CMD_i","","","","","","","Transformer Calibrate the 50 KPA for the Transformer Pressure Sensor","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","caf22caf-56c2-4ba4-deba-ab1a9264682e","","","0x0012c9e0","",""
"LW_Sub1_TXF_REM_MD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.REM_MD_i","","","","","","","Transformer Pendant/HMI Switch in Pendant Mode","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","1a6cf66b-8eae-4ec2-229d-8e6dd53fef3c","","","0x0012c8d0","",""
"LW_Sub1_TXF_Sepam_ActivePower","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.P","0.0","-5000.0","0.0","5000.0","kW","#EU","Transformer Sepam - Active Power P","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","22a2733b-8dee-4dbb-25a7-86ab80dd09db","","","0x0012d715","",""
"LW_Sub1_TXF_Sepam_ApparentPower","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.S","0.0","5000.0","0.0","5000.0","kVa","#EU","Transformer Sepam - Apparent Power S","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","e1e50336-f479-4d62-a197-d336ec12251c","","","0x0012d717","",""
"LW_Sub1_TXF_Sepam_BreakerFailure","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro50BF","","","","","","","Transformer Sepam - Breaker Failure","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","244ab9af-9bf3-460f-96ae-7be3b6b61a4a","","","0x0012d870","",""
"LW_Sub1_TXF_Sepam_Comms_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.ComErr","","","","","","","Transformer Sepam - Communications Error","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","2ff24d4a-171f-43b8-ef82-f5e213e51e57","","","0x0012d880","",""
"LW_Sub1_TXF_Sepam_CurrentI1","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I1","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I1 Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","0a734210-ee71-41ff-5aa3-69d14527ac63","","","0x0012d700","",""
"LW_Sub1_TXF_Sepam_CurrentI1Average","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I1Avg","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I1 Average Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","0801ba30-b794-47d5-c69a-645bd6fc636e","","","0x0012d705","",""
"LW_Sub1_TXF_Sepam_CurrentI2","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I2","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I2 Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","c66bf1b8-ed9a-4628-0e90-435af213b3a2","","","0x0012d701","",""
"LW_Sub1_TXF_Sepam_CurrentI2Average","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I2Avg","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I2 Average Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","e5cdbe67-14f6-4ce3-ba87-15b0ca72a416","","","0x0012d706","",""
"LW_Sub1_TXF_Sepam_CurrentI3","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I3","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I3 Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","768f6324-eb8c-424d-eba8-a1faeb0138b5","","","0x0012d702","",""
"LW_Sub1_TXF_Sepam_CurrentI3Average","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I3Avg","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I3 Average Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","f5ac1566-75cf-4612-bf87-c2b063665b6c","","","0x0012d707","",""
"LW_Sub1_TXF_Sepam_Frequency","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Hz","0.0","7000.0","0.0","70.0","Hz","#.##EU","Transformer Sepam - Frequency (Hz)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","0c276755-3360-4e9e-25b0-04f6022ffd26","","","0x0012d714","",""
"LW_Sub1_TXF_Sepam_NegativeSeqOverVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro47","","","","","","","Transformer Sepam - Negative Sequence Overvoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","c943d5ff-9480-45f3-7984-56c5bd2f8acd","","","0x0012d860","",""
"LW_Sub1_TXF_Sepam_NegSequenceVoltage","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Vi","0.0","12000.0","0.0","12000.0","kV","#EU","Transformer Sepam - Negative Sequence Voltage Vi (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","6ae21a56-3507-4f32-2b98-9e8ab5ea01b3","","","0x0012d713","",""
"LW_Sub1_TXF_SEPAM_OC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM_OC_t","","","","","","","Transformer Sepam Overcurrent Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","8a2c618d-bb47-4218-0297-df84d3ba0eb3","","","0x0012c930","",""
"LW_Sub1_TXF_Sepam_PeakDemandActivePower","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pm","0.0","-5000.0","0.0","5000.0","kW","#EU","Transformer Sepam - Peak Demand Active Power Pm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","d407721d-91a2-43f2-6a98-27fec6f6a384","","","0x0012d718","",""
"LW_Sub1_TXF_Sepam_PeakDemandCurrentI1","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I1Pk","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I1 Peak Demand Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","057ddb7d-34cb-44c2-6285-2b9f9b47bbeb","","","0x0012d708","",""
"LW_Sub1_TXF_Sepam_PeakDemandCurrentI2","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I2Pk","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I2 Peak Demand Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","d20c66fe-66ad-44a4-9280-d765d087c76c","","","0x0012d709","",""
"LW_Sub1_TXF_Sepam_PeakDemandCurrentI3","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I3Pk","0.0","2000.0","0.0","200.0","A","#.#EU","Transformer Sepam - I3 Peak Demand Phase Current (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","741aa58f-f13e-417a-f6b8-11a67d9633b6","","","0x0012d70a","",""
"LW_Sub1_TXF_Sepam_PeakDemandReactivePower","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Qm","0.0","-5000.0","0.0","5000.0","kVar","#EU","Transformer Sepam - Peak Demand Reactive Power Qm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","70679216-9032-42d9-d980-abf36c15dec8","","","0x0012d719","",""
"LW_Sub1_TXF_Sepam_PosSequenceVoltage","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Vd","0.0","12000.0","0.0","12000.0","kV","#EU","Transformer Sepam - Positive Sequence Voltage Vd (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","a0e5e3b8-c036-4c7a-fc89-91848622701f","","","0x0012d712","",""
"LW_Sub1_TXF_Sepam_PowerFactor","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.PF","0.0","-100.0","0.0","1.0","","#.##","Transformer Sepam - Power Factor","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","c98e425d-2ef0-40f5-eabb-53fd5a190556","","","0x0012d71a","",""
"LW_Sub1_TXF_Sepam_ReactivePower","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Q","0.0","-5000.0","0.0","5000.0","kVar","#EU","Transformer Sepam - Reactive Power Q","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","6673c32c-24eb-4ca9-3aad-78b2fddbca52","","","0x0012d716","",""
"LW_Sub1_TXF_Sepam_ResidualCurrentMeasured","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I0Mea","0.0","1000.0","0.0","100.0","A","#EU","Transformer Sepam - I0 Residual Current Measured (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","7a4cfd39-a916-43f3-669c-0463c8aca634","","","0x0012d704","",""
"LW_Sub1_TXF_Sepam_ResidualCurrentSum","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.I0Sum","0.0","1000.0","0.0","100.0","A","#EU","Transformer Sepam - I0 Residual Current Sum (A)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","f434c580-4b7f-47b2-bc93-9162f76168de","","","0x0012d703","",""
"LW_Sub1_TXF_Sepam_ResidualVoltage","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.V0","0.0","12000.0","0.0","12000.0","V","#EU","Transformer Sepam - Residual Voltage (V)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","","","","","","","fdb57467-ad66-413c-d59b-eb47b02d1fd6","","","0x0012d711","",""
"LW_Sub1_TXF_SEPAM_SC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM_SC_t","","","","","","","Transformer SEPAM Short Circuit Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","03df50aa-c7ea-4e40-4bb9-6cb9b726da66","","","0x0012c940","",""
"LW_Sub1_TXF_SEPAM_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM_t","","","","","","","Transformer 11kV Supply Sepam Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","05a8d16e-87d1-4b7e-54b2-e03e8ce9ee88","","","0x0012c910","",""
"LW_Sub1_TXF_Sepam_U1_EarthFault","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro50N51NU1","","","","","","","Transformer Sepam - U1 Earth Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","e3e8f660-424e-4a14-6db8-9407a135621a","","","0x0012d760","",""
"LW_Sub1_TXF_Sepam_U1_NeutralOverVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro59NU1","","","","","","","Transformer Sepam - U1 Neutral Overvoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","7858a031-f96f-4c84-62b2-14c50f30291f","","","0x0012d7e0","",""
"LW_Sub1_TXF_Sepam_U1_OverFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81HU1","","","","","","","Transformer Sepam - U1 Overfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","2454072a-b89b-44cb-2fa6-c38bef055ff7","","","0x0012d800","",""
"LW_Sub1_TXF_Sepam_U1_OverVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro59U1","","","","","","","Transformer Sepam - U1 Overvoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","948e631f-5430-412d-54ae-1cafba61985c","","","0x0012d7c0","",""
"LW_Sub1_TXF_Sepam_U1_PhaseOvercurrent","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro5051U1","","","","","","","Transformer Sepam - U1 Phase Overcurrent","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","7934a392-094b-4c19-dab6-cbab11c683b5","","","0x0012d720","",""
"LW_Sub1_TXF_Sepam_U1_UnderFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81LU1","","","","","","","Transformer Sepam - U1 Underfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","f86375b2-43e6-4545-5aa3-28dfb4435d26","","","0x0012d820","",""
"LW_Sub1_TXF_Sepam_U1_UnderVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro27DU1","","","","","","","Transformer Sepam - U1 Undervoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","d03293b4-4c22-4a35-c3a0-e1126e982bd0","","","0x0012d7a0","",""
"LW_Sub1_TXF_Sepam_U2_EarthFault","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro50N51NU2","","","","","","","Transformer Sepam - U2 Earth Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","b84ecc7b-f6ce-4d42-d59b-08dbe8b93703","","","0x0012d770","",""
"LW_Sub1_TXF_Sepam_U2_NeutralOverVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro59NU2","","","","","","","Transformer Sepam - U2 Neutral Overvoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","d2059005-0a87-4860-2d95-142b17e9d0b7","","","0x0012d7f0","",""
"LW_Sub1_TXF_Sepam_U2_OverFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81HU2","","","","","","","Transformer Sepam - U2 Overfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","7c77a7ea-956a-49ae-00b9-a9754201d214","","","0x0012d810","",""
"LW_Sub1_TXF_Sepam_U2_OverVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro59U2","","","","","","","Transformer Sepam - U2 Overvoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","cfa81b3f-8cb6-462b-eda2-acbb6548d800","","","0x0012d7d0","",""
"LW_Sub1_TXF_Sepam_U2_PhaseOvercurrent","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro5051U2","","","","","","","Transformer Sepam - U2 Phase Overcurrent","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","e78d261e-2baa-49e0-d991-14501463f59c","","","0x0012d730","",""
"LW_Sub1_TXF_Sepam_U2_UnderFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81LU2","","","","","","","Transformer Sepam - U2 Underfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","b95b3c8b-41fe-4fc9-d7b0-ffacfa3bb999","","","0x0012d830","",""
"LW_Sub1_TXF_Sepam_U2_UnderVoltage","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro27DU2","","","","","","","Transformer Sepam - U2 Undervoltage","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","424660ec-7582-4098-2bb0-50125bb80995","","","0x0012d7b0","",""
"LW_Sub1_TXF_Sepam_U3_EarthFault","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro50N51NU3","","","","","","","Transformer Sepam - U3 Earth Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","5a6930d7-bb62-49e6-82b3-0a06caab7d98","","","0x0012d780","",""
"LW_Sub1_TXF_Sepam_U3_PhaseOvercurrent","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro5051U3","","","","","","","Transformer Sepam - U3 Phase Overcurrent","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","f960dfb2-e0b3-417a-92b8-d5f5ef8738f7","","","0x0012d740","",""
"LW_Sub1_TXF_Sepam_U3_UnderFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81LU3","","","","","","","Transformer Sepam - U3 Underfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","bf036ab0-046a-43c5-21a8-af79c822ec23","","","0x0012d840","",""
"LW_Sub1_TXF_Sepam_U4_EarthFault","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro50N51NU4","","","","","","","Transformer Sepam - U4 Earth Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","93e373af-a2b2-42b1-45b7-e1c8e4c40f81","","","0x0012d790","",""
"LW_Sub1_TXF_Sepam_U4_PhaseOvercurrent","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro5051U4","","","","","","","Transformer Sepam - U4 Phase Overcurrent","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","b7895b65-d26b-4a31-8f97-1e9c1abf4cf0","","","0x0012d750","",""
"LW_Sub1_TXF_Sepam_U4_UnderFrequency","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.Pro81LU4","","","","","","","Transformer Sepam - U4 Underfrequency","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","Alm_Trip","","","","","","","c4454d9c-6ab4-4ce9-7ea7-637ee83359bb","","","0x0012d850","",""
"LW_Sub1_TXF_Sepam_VoltageV1","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.V1","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase Voltage V1 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","77051636-ff73-406a-548a-ff1890538b5f","","","0x0012d70e","",""
"LW_Sub1_TXF_Sepam_VoltageV13","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.U13V","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase to Phase Voltage 1-3 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","8882fb66-9322-4ffe-91ba-9aa8b55984e0","","","0x0012d70d","",""
"LW_Sub1_TXF_Sepam_VoltageV2","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.V2","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase Voltage V2 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","97d34d4f-577a-416b-5dbb-3d433f2d9ab5","","","0x0012d70f","",""
"LW_Sub1_TXF_Sepam_VoltageV21","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.U21V","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase to Phase Voltage 2-1 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","d3fc4ab5-b5be-428d-62af-e9557d168971","","","0x0012d70b","",""
